signal_date,rank,instrument,score,pct_rank,side,ret_1d,ret_3d,ret_5d
2025-12-18,6,WBD,0.3770902308757105,0.0109561752988047,long,0.0352898836135864,0.0525746345520019,0.0367302894592285
2025-12-18,7,SNDK,0.3570344666673273,0.0129482071713147,long,0.0144774913787841,0.052480936050415,0.0279449224472045
2025-12-18,8,CVNA,0.3425664544972934,0.0149402390438247,long,-0.0369375348091125,-0.0192128419876098,-0.0370263457298278
2025-12-18,9,SATS,0.3398761352955055,0.0169322709163346,long,0.0478297472000122,0.029255986213684,0.0446540117263793
2025-12-18,10,GNRC,0.3357412604015157,0.0189243027888446,long,0.0079890489578247,0.0134589672088623,-0.0033108592033386
2025-12-18,11,CIEN,0.2916683075802217,0.0209163346613545,long,0.0278284549713134,0.0431536436080932,0.037596583366394
2025-12-18,12,MU,0.2782491246416639,0.0229083665338645,long,0.040124773979187,0.0780684947967529,0.1069869995117187
2025-12-18,13,VRT,0.2378672672868483,0.0249003984063745,long,0.0402326583862304,0.0441120862960815,0.0362907648086547
2025-12-18,14,DLTR,0.223598453919449,0.0268924302788844,long,-0.0418491959571838,-0.0456038117408752,-0.0305850505828857
2025-12-18,15,FFIV,0.2166094179527059,0.0288844621513944,long,0.0135844945907592,0.0210968255996704,0.0098088979721069
2025-12-18,16,EPAM,0.2163446723554805,0.0308764940239043,long,0.0115694999694824,-0.0004302263259887,0.0118086338043212
2025-12-18,17,STX,0.2060798281906792,0.0328685258964143,long,-0.0455864071846008,-0.0374206900596618,-0.0508165955543518
2025-12-18,18,HOOD,0.20344521782119,0.0348605577689243,long,0.0084054470062255,-0.0074989199638366,-0.0323032140731811
2025-12-18,19,DELL,0.2001269446941899,0.0368525896414342,long,0.0015029907226562,0.0155038833618164,0.0082265138626098
2025-12-18,20,COIN,0.1964480520953234,0.0388446215139442,long,0.0113413333892822,-0.0219892263412475,-0.0463038086891174
2025-12-18,21,DDOG,0.1959042568662991,0.0408366533864541,long,0.0103282928466796,-0.0167391300201416,-0.0174513459205627
2025-12-18,22,DASH,0.1910946506411545,0.0428286852589641,long,0.0027321577072143,-0.00934898853302,-0.0138313770294189
2025-12-18,23,ORCL,0.1846821537118106,0.0448207171314741,long,0.0333906412124633,0.0287544727325439,0.0177632570266723
2025-12-18,24,SMCI,0.1832314089186902,0.046812749003984,long,-0.0012857913970947,-0.0180006623268127,-0.0331083536148071
2025-12-18,25,Q,0.1801495327120827,0.048804780876494,long,0.0274780988693237,0.0460478067398071,0.0488079786300659
2025-12-18,26,APP,0.1768795753656071,0.0507968127490039,long,0.0169538259506225,0.0084977149963378,-0.0312599539756774
2025-12-18,27,ARE,0.1732900054739694,0.0527888446215139,long,0.0141843557357788,0.0171047449111938,0.0256570577621459
2025-12-18,28,PSKY,0.1668630720648187,0.0547808764940239,long,0.0429118871688842,0.0528734922409057,0.034482717514038
2025-12-18,29,ZBRA,0.1659073700512208,0.0567729083665338,long,-0.009020447731018,-0.0228492021560668,-0.0234849452972412
2025-12-18,30,NCLH,0.1624167146379636,0.0587649402390438,long,0.0533853769302368,0.005642294883728,-0.0273438096046447
2025-12-18,473,TROW,-0.4970057534260311,0.9412350597609562,short,0.0147173404693603,0.0135554075241088,0.0121029615402221
2025-12-18,474,TRMB,-0.4970057534260311,0.9432270916334662,short,0.013229489326477,-0.0107566118240356,-0.0110039710998535
2025-12-18,475,ALL,-0.4970057534260311,0.945219123505976,short,0.0160000324249267,0.0197560787200927,0.0178536176681518
2025-12-18,476,TTWO,-0.4970057534260311,0.947211155378486,short,0.0047696828842163,0.0169765949249267,0.0335489511489868
2025-12-18,477,TXT,-0.4970057534260311,0.949203187250996,short,0.0158729553222656,0.0157612562179565,-0.0080482959747314
2025-12-18,478,VMC,-0.4970057534260311,0.951195219123506,short,3.4332275390625e-05,0.0060644149780273,0.0005139112472534
2025-12-18,479,HAS,-0.4970057534260311,0.953187250996016,short,-0.0051232576370239,-0.0042694211006164,0.0103683471679687
2025-12-18,480,HIG,-0.4970057534260311,0.955179282868526,short,0.0038846731185913,0.0051076412200927,-0.0014387369155883
2025-12-18,481,HII,-0.4970057534260311,0.957171314741036,short,0.0501425266265869,0.0558756589889526,0.0270020961761474
