date,top_sector,top_sector_count,top_sector_pct,hhi,top_score,long_5d,long_1d,short_5d,short_1d,ls_5d,ls_1d
2025-12-22,Manufacturing,19,0.6333333333333333,0.4511111111111111,0.2051755316048934,-0.02220555345217383,0.005574552218119275,-0.0077081779638925926,0.004229837656021087,-0.014497375488281236,0.0013447145620981886
2025-12-23,Manufacturing,14,0.4666666666666667,0.30444444444444446,0.2051755316048934,-0.008948274453481028,-0.005807363986968983,-0.007680515448252343,-0.00062848329544068,-0.001267759005228685,-0.005178880691528304
2025-12-24,Manufacturing,13,0.43333333333333335,0.2755555555555556,0.2051755316048934,0.005490042765935266,-0.007929756244023613,0.0009974559148152769,-0.0014425198237101033,0.004492586851119989,-0.00648723642031351
2025-12-26,Manufacturing,13,0.43333333333333335,0.26222222222222225,0.3413378742952983,0.0671744366486867,-0.006581805149714134,0.006522991259892783,-0.0009571472803751567,0.060651445388793926,-0.0056246578693389775
2025-12-29,Manufacturing,15,0.5,0.3066666666666667,0.5896472536578109,0.06221427122751869,-0.013620108366012523,-0.010764823357264199,-0.008200029532114614,0.0729790945847829,-0.005420078833897909
2025-12-30,Manufacturing,13,0.43333333333333335,0.25333333333333335,0.5236692051676851,0.05741917292277017,0.02766726016998289,0.013753100236256905,-0.0002737263838450234,0.04366607268651326,0.027940986553827915
2025-12-31,Manufacturing,16,0.5333333333333333,0.34,0.5547815924183306,0.038803430398305236,0.00676007270812987,0.009480746587117504,0.005875241756439191,0.02932268381118773,0.000884830951690679
2026-01-02,Manufacturing,15,0.5,0.3133333333333333,0.1057647176617709,0.05253992875417071,0.05059495766957598,0.0031337638696034864,0.013294265667597423,0.04940616488456723,0.03730069200197856
2026-01-05,Manufacturing,16,0.5333333333333333,0.3288888888888889,0.1514009183078975,0.013275092840194702,-0.01360201835632323,0.0033628026644388796,-0.01009157498677569,0.009912290175755824,-0.0035104433695475404
2026-01-06,Manufacturing,17,0.5666666666666667,0.35777777777777764,0.1514009183078975,0.015550678968429574,-0.023763356606165544,0.01259026726086933,0.009469441572825083,0.0029604117075602444,-0.03323279817899063
2026-01-07,Manufacturing,19,0.6333333333333333,0.43111111111111106,0.1514009183078975,0.038996231555938704,0.022307684024174976,0.008171367645263664,0.0027832051118214835,0.03082486391067504,0.019524478912353493
2026-01-08,Manufacturing,20,0.6666666666666666,0.4711111111111111,0.1850899371333043,0.024664586782455426,0.014955461025238013,-0.0013858218987782833,-0.00488126675287881,0.02605040868123371,0.019836727778116823
2026-01-09,Manufacturing,17,0.5666666666666667,0.37333333333333324,0.1950055420132346,0.004188138246536255,0.012959198156992582,-0.015557813644409179,-0.0036978900432586637,0.019745951890945433,0.016657088200251247
2026-01-12,Manufacturing,16,0.5333333333333333,0.3333333333333333,0.1298341407639822,0.02564706007639566,-0.00853277047475179,0.00782342751820882,0.0033397376537322833,0.01782363255818684,-0.011872508128484074
2026-01-13,Manufacturing,18,0.6,0.4022222222222222,0.1298341407639822,0.037649816274642936,0.006094415982564287,0.007162110010782859,0.009169735511143992,0.030487706263860076,-0.003075319528579705
2026-01-14,Manufacturing,18,0.6,0.39333333333333326,0.1298341407639822,0.02633137702941894,-0.0005122443040211873,0.00164152979850767,-0.0023386021455129103,0.02468984723091127,0.001826357841491723
2026-01-15,Manufacturing,18,0.6,0.4,0.6810683455171107,0.020925072828928627,-0.0022104044755299835,-0.00535820126533506,-0.011654686927795373,0.026283274094263686,0.00944428245226539
2026-01-16,Manufacturing,16,0.5333333333333333,0.33999999999999997,0.2124194669977472,0.038808341821034736,0.028244952360788958,0.01540108124415075,0.014875799417495696,0.023407260576883984,0.013369152943293262
2026-01-20,Manufacturing,15,0.5,0.3022222222222222,0.1865359493357086,0.01966240406036376,0.0016850094000498367,-0.006176473697026576,0.002167026201883923,0.025838877757390338,-0.00048201680183408637
2026-01-21,Manufacturing,17,0.5666666666666667,0.35999999999999993,0.1865359493357086,0.01287905971209209,-0.011666599909464514,-0.005748099088668819,-0.004521465301513653,0.01862715880076091,-0.007145134607950861
2026-01-22,Manufacturing,20,0.6666666666666666,0.4733333333333333,0.617388532096386,-0.008067852258682248,-0.0019860347112019964,0.02442224224408464,0.0056237737337748,-0.03249009450276689,-0.007609808444976796
2026-01-23,Manufacturing,19,0.6333333333333333,0.42888888888888876,0.576241517916651,0.02063641548156737,0.022615458567937185,0.007434360186258941,-0.00047992269198098654,0.013202055295308431,0.023095381259918172
2026-01-26,Manufacturing,18,0.6,0.40222222222222215,0.3900529575198848,-0.010075966517130526,0.01785345673561095,0.00923644502957661,-0.00980207324028015,-0.019312411546707136,0.027655529975891102
2026-01-27,Manufacturing,16,0.5333333333333333,0.3355555555555555,0.3950171486479363,-0.07349628607432045,-0.011103683710098263,0.0004367351531982334,0.0014465649922688665,-0.07393302122751869,-0.01255024870236713
2026-01-28,Manufacturing,16,0.5333333333333333,0.3311111111111111,0.3950171486479363,-0.08452900648117062,-0.04073799053827919,0.02707821925481157,0.0017439881960550866,-0.1116072257359822,-0.04248197873433427
2026-01-29,Manufacturing,15,0.5,0.3022222222222222,0.4010565378240905,0.001962264378865554,0.01748220125834147,0.034166653951009075,0.003297414382298763,-0.03220438957214352,0.014184786876042705
2026-01-30,Manufacturing,19,0.6333333333333333,0.43111111111111106,0.3334677206862864,0.002184989054997756,-0.0024131953716277866,0.035722806056340504,0.005640842517216989,-0.03353781700134275,-0.008054037888844776
2026-02-02,Manufacturing,18,0.6,0.39777777777777773,0.3831513409831208,0.001538872718811036,-0.038865250349044776,0.01488125920295713,0.0094771603743235,-0.013342386484146092,-0.04834241072336828
2026-02-03,Manufacturing,17,0.5666666666666667,0.3688888888888888,0.3831513409831208,0.057396133740742976,-0.024253729979197156,0.02798973719278969,0.00670342842737832,0.029406396547953285,-0.030957158406575477
2026-02-04,Manufacturing,17,0.5666666666666667,0.3622222222222221,0.3831513409831208,0.049478783210118595,0.05253085891405737,0.0009634077548980526,0.009091860055923457,0.04851537545522054,0.04343899885813392
2026-02-05,Manufacturing,19,0.6333333333333333,0.4377777777777777,0.3214614443062188,0.014501204093297302,0.013005699714024852,-0.010843670368194584,0.00165024995803834,0.025344874461491886,0.011355449755986513
2026-02-06,Manufacturing,17,0.5666666666666667,0.38,0.3664416088917541,-0.005377844969431567,-0.006976115703582757,-0.0045685033003489296,0.00339183012644449,-0.0008093416690826373,-0.010367945830027247
2026-02-09,Manufacturing,17,0.5666666666666667,0.36666666666666664,0.507613205631948,0.016154219706853223,0.00739474892616271,0.010574281215667697,0.0055865983168283855,0.005579938491185526,0.0018081506093343249
2026-02-10,Manufacturing,17,0.5666666666666667,0.3777777777777777,0.5039391037085311,0.013789000113805128,-0.018079735835393254,0.010339156786600736,-0.004919385910034175,0.0034498433272043914,-0.01316034992535908
2026-02-11,Manufacturing,18,0.6,0.42000000000000004,0.507613205631948,0.041198521852493286,0.013006802399953197,0.0091052730878194,0.00528807640075682,0.032093248764673885,0.007718725999196377
2026-02-12,Manufacturing,15,0.5,0.3266666666666667,0.5046263278079892,0.0032254954179128013,-0.0025405287742614633,-0.0011812667051951024,-0.002870819965998333,0.004406762123107904,0.0003302911917368698
2026-02-13,Manufacturing,19,0.6333333333333333,0.43555555555555553,0.2240785525547872,0.04216611186663308,0.012125045061111442,-0.0030861318111419836,0.00046128034591674333,0.04525224367777506,0.011663764715194699
2026-02-17,Manufacturing,20,0.6666666666666666,0.4733333333333333,0.2306384439466727,0.03716530203819273,0.0005427102247874099,-0.0008996049563090098,-0.004517273108164456,0.03806490699450174,0.005059983332951866
2026-02-18,Manufacturing,18,0.6,0.4088888888888889,0.2306384439466727,0.01959301034609477,0.006729557116826366,0.0028146227200826035,0.003663835922876973,0.016778387626012164,0.003065721193949393
2026-02-19,Manufacturing,19,0.6333333333333333,0.43111111111111106,0.2306384439466727,0.006473080317179366,-0.01498696406682332,-1.0154644648259347e-05,-0.007821452617645266,0.006483234961827625,-0.0071655114491780535
2026-02-20,Manufacturing,20,0.6666666666666666,0.48,0.136449584557515,0.028625571727752683,0.016812509298324563,0.015026332934697439,0.003105956315994237,0.013599238793055244,0.013706552982330325
2026-02-23,Manufacturing,15,0.5,0.31555555555555553,0.1172765372415228,-0.022484205166498798,0.01484973827997841,0.0009005407492319671,-0.0030905246734619033,-0.023384745915730764,0.01794026295344031
2026-02-24,Manufacturing,16,0.5333333333333333,0.34222222222222226,0.1172765372415228,-0.013855975866317738,-0.0032985826333363933,0.0012268384297688594,0.007119999329249037,-0.015082814296086596,-0.010418581962585431
2026-02-25,Manufacturing,16,0.5333333333333333,0.34,0.1172765372415228,-0.024263292551040642,-0.006867551803588857,-0.01890912652015684,-0.0013494809468587333,-0.005354166030883803,-0.005518070856730124
2026-02-26,Manufacturing,15,0.5,0.3266666666666667,0.162118739092379,-0.043761078516642245,0.011122536659240723,-0.03437165021896359,-0.0016616384188334063,-0.009389428297678658,0.012784175078074129
2026-02-27,Manufacturing,12,0.4,0.29555555555555557,0.0263511922764415,-0.013230975468953445,-0.021326671044031773,-0.039498565594355224,-0.009909691413243589,0.02626759012540178,-0.011416979630788185
2026-03-02,Manufacturing,11,0.36666666666666664,0.27777777777777773,0.1526308167380995,0.0012937227884928426,0.018929471572240175,-0.030635507901509557,-0.0026944518089294534,0.0319292306900024,0.021623923381169627
2026-03-03,Manufacturing,12,0.4,0.2866666666666666,0.1526308167380995,-0.02302080591519673,-0.008144807815551745,-0.037775552272796595,-0.00820695956548053,0.014754746357599866,6.215174992878561e-05
2026-03-04,Manufacturing,11,0.36666666666666664,0.29555555555555557,0.1526308167380995,-0.050644133488337184,-0.02151016592979429,-0.03623391985893247,-0.00952200492223102,-0.014410213629404714,-0.011988161007563272
2026-03-05,Manufacturing,23,0.7666666666666667,0.6044444444444445,0.1684212613645761,0.018791069587071732,0.03974097768465675,-0.018746350208918232,-0.003846385081609067,0.037537419795989964,0.04358736276626582
2026-03-06,Manufacturing,20,0.6666666666666666,0.48222222222222216,0.4431977040270145,-0.005268067121505737,0.00011403361956278043,-0.014843487739562976,-0.008636194467544534,0.009575420618057238,0.008750228087107315
2026-03-09,Manufacturing,21,0.7,0.511111111111111,0.5530829258111664,0.01436793605486553,-0.00031672517458598723,-0.0030897617340087825,-0.006231655677159604,0.017457697788874314,0.005914930502573616
2026-03-10,Manufacturing,20,0.6666666666666666,0.47777777777777775,0.4823604772781295,0.007749984661738076,-0.022444917758305833,-0.016355814536412532,-0.00598986744880675,0.024105799198150608,-0.016455050309499085
2026-03-11,Manufacturing,18,0.6,0.4177777777777778,0.1387991128301809,0.03462153673171996,-0.00230995217959085,-0.0223260422547658,-0.0038202623526255234,0.05694757898648575,0.0015103101730346733
2026-03-12,Manufacturing,24,0.8,0.6511111111111112,0.1859880348537201,0.012875235080718993,0.01857217152913409,-0.029588486750920573,0.00317624012629189,0.042463721831639566,0.015395931402842199
2026-03-13,Manufacturing,22,0.7333333333333333,0.5533333333333332,0.6178870699557392,0.009271272023518877,0.013626428445180232,-0.037669714291890435,-0.004876418908437057,0.046940986315409314,0.01850284735361729
2026-03-16,Manufacturing,17,0.5666666666666667,0.3688888888888888,0.3622734413256826,-0.0007681171099344908,-0.0032651225725809667,-0.03155892888704932,-0.01692412296930945,0.030790811777114832,0.013659000396728481
2026-03-17,Manufacturing,17,0.5666666666666667,0.3866666666666666,0.3768788535094649,0.016040609280268348,0.014851458867390937,-0.007818832000096624,-0.006717461347579934,0.02385944128036497,0.02156892021497087
2026-03-18,Manufacturing,16,0.5333333333333333,0.3622222222222222,0.576511694299423,-0.04439586003621418,-0.02466231783231097,-0.00912812948226928,-0.020535655816396048,-0.0352677305539449,-0.004126662015914922
2026-03-19,Manufacturing,15,0.5,0.3288888888888889,0.6532940358382989,-0.021308237314224227,0.01435016989707944,-0.00193963050842286,0.008004798491795827,-0.019368606805801367,0.006345371405283613
2026-03-20,Manufacturing,19,0.6333333333333333,0.4444444444444444,0.3627325988836328,-0.05592064857482908,0.018970110019048036,-0.007669425010681129,0.0007803618907928465,-0.048251223564147946,0.01818974812825519
2026-03-23,Manufacturing,20,0.6666666666666666,0.4733333333333333,0.3182799455080061,-0.025995149215062453,0.004156825939814243,0.0100077986717224,0.0033838391304015936,-0.036002947886784854,0.0007729868094126496
2026-03-24,Manufacturing,19,0.6333333333333333,0.4288888888888889,0.3182799455080061,-0.016730666160583493,-0.03509372870127358,0.00814972718556719,0.0013347963492075534,-0.024880393346150685,-0.03642852505048113
2026-03-25,Manufacturing,15,0.5,0.32222222222222213,0.3182799455080061,0.03805323044459023,-0.008920067548751824,0.010412021478017154,-0.011908851067225112,0.02764120896657308,0.0029887835184732887
2026-03-26,Manufacturing,16,0.5333333333333333,0.36666666666666664,0.6143250473528193,0.05975861946741736,-0.02115182280540465,0.02566433350245154,0.00758084456125892,0.03409428596496582,-0.02873266736666357
2026-03-27,Manufacturing,16,0.5333333333333333,0.3844444444444444,0.6593745785220553,0.08585042357444764,0.03759046395619707,0.012723100185394258,0.00968661904335019,0.07312732338905338,0.02790384491284688
2026-03-30,Manufacturing,17,0.5666666666666667,0.43555555555555553,0.3933798483097007,0.05780139565467834,0.015540333588918046,0.024663607279459595,0.00518363912900286,0.033137788375218746,0.010356694459915185
2026-03-31,Manufacturing,18,0.6,0.4288888888888889,0.4541923752690653,0.03854564428329466,0.013767194747924797,0.018994222084681166,0.00855161150296526,0.019551422198613496,0.005215583244959536
2026-04-01,Manufacturing,15,0.5,0.36222222222222217,0.3933798483097007,-0.006340835491816204,0.0014472027619679667,0.009611602624257393,0.0013101081053415932,-0.015952438116073595,0.00013709465662637343
2026-04-02,Manufacturing,12,0.4,0.31777777777777777,0.357700092321963,0.02868853012720744,0.00389723181724548,0.00338217616081236,-0.0017562389373779234,0.02530635396639508,0.0056534707546234035
2026-04-06,Manufacturing,18,0.6,0.4266666666666667,0.5520244468396716,0.05732459227244058,0.02368620832761129,0.003239079316457108,0.009372351566950439,0.05408551295598347,0.01431385676066085
2026-04-07,Manufacturing,15,0.5,0.3377777777777778,0.5975719985950706,0.033497941493988034,-0.019270022710164366,-0.010036430756250997,0.005999559164047206,0.04353437225023903,-0.02526958187421157
2026-04-08,Manufacturing,12,0.4,0.3111111111111111,0.2774102850715768,0.08288278977076209,-0.0004695395628611169,-0.0026649375756581536,-0.006916697820027653,0.08554772734642024,0.006447158257166536
2026-04-09,Manufacturing,14,0.4666666666666667,0.33111111111111113,0.3338671565940169,0.0741049508253733,0.03228367169698075,0.015803080797195414,0.0011842707792917965,0.05830187002817788,0.031099400917688955
2026-04-10,Manufacturing,14,0.4666666666666667,0.33111111111111113,0.2865597551282189,0.06784931421279904,0.007903174559275314,0.008871783812840763,0.0010450204213460202,0.058977530399958275,0.006858154137929294
2026-04-13,Manufacturing,13,0.43333333333333335,0.3022222222222222,0.1870374492560938,0.04896336595217384,0.013600774606068906,-0.005263247092564881,-0.0029341816902160463,0.05422661304473872,0.01653495629628495
2026-04-14,Manufacturing,14,0.4666666666666667,0.29333333333333333,0.1870374492560938,0.04935774803161618,0.019466398159662855,-0.0010064462820688934,0.0003642320632934534,0.05036419431368507,0.019102166096369402
2026-04-15,Manufacturing,14,0.4666666666666667,0.2977777777777778,0.6455838412786519,0.013937393824259436,0.013235998153686503,0.001828791697820023,0.010156174500783264,0.012108602126439412,0.003079823652903239
2026-04-16,Manufacturing,14,0.4666666666666667,0.2977777777777778,0.578660142936246,0.035441782077153504,0.013897083202997814,-0.01637014150619504,-0.0022618889808654567,0.051811923583348546,0.016158972183863272
2026-04-17,Manufacturing,14,0.4666666666666667,0.2866666666666666,0.2826082498963861,0.01073643167813618,-0.0012400050957997726,-0.014715339740117373,-0.0062585214773813735,0.025451771418253555,0.005018516381581601
2026-04-20,Manufacturing,18,0.6,0.4266666666666667,0.3221089444320702,-0.0053782105445861605,0.01699606776237485,0.00318715373675028,-0.005495307842890397,-0.008565364281336441,0.02249137560526525
2026-04-21,Manufacturing,14,0.4666666666666667,0.3066666666666667,0.3221089444320702,,-0.021447314818700138,,0.01295058528582252,,-0.034397900104522657
2026-04-22,Manufacturing,18,0.6,0.4111111111111111,0.3221089444320702,,0.02121135592460631,,-0.013630914688110316,,0.03484227061271662
2026-04-23,Manufacturing,13,0.43333333333333335,0.27555555555555555,0.288504534285488,,-0.006429411967595403,,-0.0011496583620707213,,-0.005279753605524682
2026-04-24,Manufacturing,18,0.6,0.4088888888888889,0.3901313017095654,,-0.018157430489857965,,0.0047961731751759735,,-0.02295360366503394
2026-04-27,Manufacturing,17,0.5666666666666667,0.39555555555555555,0.316980085141634,,,,,,
2026-04-28,Manufacturing,22,0.7333333333333333,0.5511111111111109,0.316980085141634,,,,,,
