rank,instrument,score,pct_rank,close,ret_5d,ret_20d,ann_vol_20d,sector,sic_description
1,ALB,0.30088009547729533,0.00099601593625498,129.99,0.11656082,0.32791913,0.67506176,Manufacturing,"PLASTIC MATERIALS, SYNTH RESINS & NONVULCAN ELASTOMERS"
2,COIN,0.30088009547729533,0.00298804780876494,272.82,0.14553237,-0.169523,0.75225735,Finance_Insurance_RealEstate,FINANCE SERVICES
3,COHR,0.30088009547729533,0.0049800796812749,164.26,0.21126759,0.23773634,0.99224234,Manufacturing,OPTICAL INSTRUMENTS & LENSES
4,VRT,0.2886284102941555,0.0069721115537848604,179.73,0.12605727,-0.07240915,0.63437295,Manufacturing,"ELECTRONIC COMPONENTS, NEC"
5,DELL,0.28009140512394637,0.008964143426294821,133.35,0.13586032,-0.17179048,0.51534843,Manufacturing,ELECTRONIC COMPUTERS
6,SNDK,0.2721083635626603,0.010956175298804782,223.28,0.13941622,0.14023077,1.4185263,Manufacturing,COMPUTER STORAGE DEVICES
7,LITE,0.2718180116877262,0.012948207171314742,325.16,0.39410043,0.62474394,1.3575983,Manufacturing,"COMMUNICATIONS EQUIPMENT, NEC"
8,LLY,0.25622346548751856,0.014940239043824702,1075.47,0.030844688,0.27349913,0.291394,Manufacturing,PHARMACEUTICAL PREPARATIONS
9,WDC,0.24755608064778248,0.01693227091633466,163.33,0.16472948,0.18243682,0.7683037,Manufacturing,COMPUTER STORAGE DEVICES
10,INTC,0.24258370842316118,0.018924302788844622,40.56,0.20642483,0.009960175,0.59348744,Manufacturing,SEMICONDUCTORS & RELATED DEVICES
11,STX,0.20726869280512866,0.02091633466135458,276.69,0.15047812,0.031136513,0.73717844,Manufacturing,COMPUTER STORAGE DEVICES
12,XYZ,0.168525399411127,0.022908366533864542,66.8,0.07828903,-0.09632027,0.5452369,Services,SERVICES-PREPACKAGED SOFTWARE
13,GOOGL,0.14545320778050685,0.0249003984063745,320.18,0.10616684,0.13748753,0.38559836,Services,"SERVICES-COMPUTER PROGRAMMING, DATA PROCESSING, ETC."
14,GOOG,0.1391198524821582,0.026892430278884463,320.12,0.1039381,0.13557994,0.37720788,Services,"SERVICES-COMPUTER PROGRAMMING, DATA PROCESSING, ETC."
15,CVNA,0.13133626237604895,0.02888446215139442,374.5,0.19553077,0.2275871,0.6953563,Retail,RETAIL-AUTO DEALERS & GASOLINE STATIONS
16,APP,0.1312039264688433,0.030876494023904383,599.48,0.15103102,-0.034062743,0.59771377,Services,"SERVICES-COMPUTER PROGRAMMING, DATA PROCESSING, ETC."
17,SMCI,0.10100916057812616,0.03286852589641434,33.85,0.07256019,-0.327973,0.6919824,Manufacturing,ELECTRONIC COMPUTERS
