rank,instrument,score,pct_rank,close,ret_5d,ret_20d,ann_vol_20d,sector,sic_description
1,WDC,0.507613205631948,0.0009940357852882703,273.74,0.016072154,0.27915883,0.92892677,Manufacturing,COMPUTER STORAGE DEVICES
2,MRNA,0.5042143887118782,0.002982107355864811,40.51,-0.05284083,0.022979736,0.81745553,Manufacturing,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
3,SNDK,0.5027074836323059,0.004970178926441352,599.34,0.025301576,0.5375184,1.1626288,Manufacturing,COMPUTER STORAGE DEVICES
4,MU,0.49816188618587526,0.006958250497017893,410.34,0.08154976,0.21355689,0.77780926,Manufacturing,SEMICONDUCTORS & RELATED DEVICES
5,ORCL,0.4974276742979975,0.008946322067594433,157.16,0.07152116,-0.22309554,0.63740194,Services,SERVICES-PREPACKAGED SOFTWARE
6,STX,0.4951856676219274,0.010934393638170975,407.25,-0.02718395,0.27889085,0.93907434,Manufacturing,COMPUTER STORAGE DEVICES
7,TER,0.4916038261757974,0.012922465208747515,321.45,0.19467056,0.40205872,0.7167379,Manufacturing,INSTRUMENTS FOR MEAS & TESTING OF ELECTRICITY & ELEC SIGNALS
8,LITE,0.4743040927204591,0.014910536779324055,574.11,0.23321295,0.58887994,0.8894809,Manufacturing,"COMMUNICATIONS EQUIPMENT, NEC"
9,CVNA,0.47123841538658484,0.016898608349900597,364.07,-0.07370752,-0.22298574,0.7501128,Retail,RETAIL-AUTO DEALERS & GASOLINE STATIONS
10,DDOG,0.46733703647684677,0.018886679920477135,127.33,0.100423455,0.01458168,0.84712875,Services,SERVICES-PREPACKAGED SOFTWARE
11,LUV,0.4540617541122982,0.020874751491053677,51.43,-0.022057414,0.1905092,0.7574432,Transportation_Utilities,"AIR TRANSPORTATION, SCHEDULED"
12,COHR,0.436927393245591,0.02286282306163022,223.69,0.06014216,0.17712998,0.74238175,Manufacturing,OPTICAL INSTRUMENTS & LENSES
13,ALB,0.4335985769407046,0.02485089463220676,175.43,0.040139914,-0.008197725,0.63681453,Manufacturing,"PLASTIC MATERIALS, SYNTH RESINS & NONVULCAN ELASTOMERS"
14,LRCX,0.4317170909631466,0.0268389662027833,235.12,0.12079322,0.09674406,0.6621106,Manufacturing,"SPECIAL INDUSTRY MACHINERY, NEC"
