rank,instrument,score,pct_rank,close,ret_5d,ret_20d,ann_vol_20d,sector,sic_description
1,MU,0.5039391037085311,0.0009940357852882703,373.25,-0.11012304,0.07916272,0.710123,Manufacturing,SEMICONDUCTORS & RELATED DEVICES
2,ORCL,0.49087004567340004,0.002982107355864811,159.89,0.033749223,-0.2188294,0.6370924,Services,SERVICES-PREPACKAGED SOFTWARE
3,TER,0.49021509198916274,0.004970178926441352,304.89,0.07742596,0.35893214,0.7038454,Manufacturing,INSTRUMENTS FOR MEAS & TESTING OF ELECTRICITY & ELEC SIGNALS
4,ALB,0.47064104125728495,0.006958250497017893,168.56,-0.012189388,-0.0045473576,0.6402278,Manufacturing,"PLASTIC MATERIALS, SYNTH RESINS & NONVULCAN ELASTOMERS"
5,LITE,0.4704468459608058,0.008946322067594433,561.13,0.2896576,0.6510136,0.899888,Manufacturing,"COMMUNICATIONS EQUIPMENT, NEC"
6,WDC,0.4675261801989112,0.010934393638170975,262.56,-0.09536934,0.23767328,0.9227605,Manufacturing,COMPUTER STORAGE DEVICES
7,DDOG,0.4616255176928349,0.012922465208747515,129.67,0.08365369,0.024492383,0.84475684,Services,SERVICES-PREPACKAGED SOFTWARE
8,SNDK,0.44530379449709684,0.014910536779324055,541.64,-0.22123331,0.391425,1.1225593,Manufacturing,COMPUTER STORAGE DEVICES
9,STX,0.4423897062499981,0.016898608349900597,396.23,-0.108493626,0.23251832,0.9411201,Manufacturing,COMPUTER STORAGE DEVICES
10,COHR,0.4371422987882661,0.018886679920477135,228.37,-0.003534317,0.2332325,0.73598355,Manufacturing,OPTICAL INSTRUMENTS & LENSES
11,LRCX,0.43052852857368534,0.020874751491053677,226.61,-0.015167356,0.02817607,0.660397,Manufacturing,"SPECIAL INDUSTRY MACHINERY, NEC"
12,MRNA,0.4287110318416213,0.02286282306163022,41.995,-0.004857838,0.24098694,1.000196,Manufacturing,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
13,SATS,0.3721427481601101,0.02485089463220676,115.67,0.007402897,-0.08249384,0.68984693,Transportation_Utilities,"COMMUNICATIONS SERVICES, NEC"
14,COIN,0.36809968807246535,0.0268389662027833,162.51,-0.09545815,-0.33117956,0.8137791,Finance_Insurance_RealEstate,FINANCE SERVICES
15,CVNA,0.3473459825261031,0.02882703777335984,391.69,-0.045496583,-0.15678549,0.7189458,Retail,RETAIL-AUTO DEALERS & GASOLINE STATIONS
16,AXON,0.3116724854878853,0.030815109343936383,446.97,-0.009572566,-0.2924667,0.6236423,Manufacturing,"ORDNANCE & ACCESSORIES, (NO VEHICLES/GUIDED MISSILES)"
17,EL,0.30047978303050055,0.032803180914512925,101.31,-0.12866604,-0.10360998,0.7568237,Manufacturing,"PERFUMES, COSMETICS & OTHER TOILET PREPARATIONS"
18,MPWR,0.29941798226403565,0.03479125248508946,1142.02,-0.019582212,0.18079746,0.5046276,Manufacturing,SEMICONDUCTORS & RELATED DEVICES
19,INTC,0.2936272471960187,0.036779324055666,47.13,-0.04304564,0.06967771,1.0264926,Manufacturing,SEMICONDUCTORS & RELATED DEVICES
20,TTD,0.2904682218973417,0.03876739562624255,28.13,0.034952164,-0.23766941,0.5596991,Services,"SERVICES-COMPUTER PROGRAMMING, DATA PROCESSING, ETC."
21,DOW,0.2899089424677375,0.040755467196819085,33.6,0.102000594,0.26792443,0.5746423,Manufacturing,"PLASTIC MATERIALS, SYNTH RESINS & NONVULCAN ELASTOMERS"
22,CNC,0.2878001243184707,0.042743538767395624,39.61,-0.068219185,-0.14615214,0.50286245,Finance_Insurance_RealEstate,HOSPITAL & MEDICAL SERVICE PLANS
23,NCLH,0.27960276130828643,0.04473161033797217,23.56,0.04664588,-0.03204602,0.708686,Transportation_Utilities,WATER TRANSPORTATION
24,CRWD,0.273629975212137,0.04671968190854871,413.39,-0.019775689,-0.114777565,0.50762403,Services,SERVICES-PREPACKAGED SOFTWARE
25,CIEN,0.271359965111109,0.048707753479125246,298.7,0.08021128,0.275079,0.65560347,Manufacturing,TELEPHONE & TELEGRAPH APPARATUS
26,GLW,0.2685684318782517,0.05069582504970179,128.1,0.13573909,0.45766962,0.7496494,Manufacturing,DRAWING & INSULATING OF NONFERROUS WIRE
27,SNPS,0.2594780763734069,0.05268389662027833,437.45,0.04368472,-0.17991447,0.47796556,Services,SERVICES-PREPACKAGED SOFTWARE
28,HOOD,0.25117080290380756,0.05467196819085487,85.6,-0.016882956,-0.27161336,0.83582366,Finance_Insurance_RealEstate,"SECURITY BROKERS, DEALERS & FLOTATION COMPANIES"
29,CRL,0.24261200209577738,0.05666003976143141,181.24,-0.10014397,-0.17173934,0.4649697,Services,SERVICES-COMMERCIAL PHYSICAL & BIOLOGICAL RESEARCH
30,FIX,0.23948388985902488,0.05864811133200795,1269.63,0.04930699,0.22293818,0.49856108,Construction,ELECTRICAL WORK
31,WDAY,0.22479065638844148,0.06063618290258449,153.23,-0.04926479,-0.26299846,0.550087,Services,SERVICES-COMPUTER PROCESSING & DATA PREPARATION
32,APP,0.22377660503012553,0.06262425447316103,472.92,0.024101853,-0.28198588,1.1399423,Services,"SERVICES-COMPUTER PROGRAMMING, DATA PROCESSING, ETC."
33,TPR,0.2001582562757912,0.06461232604373758,153.18,0.2058568,0.14569926,0.4906032,Manufacturing,LEATHER & LEATHER PRODUCTS
34,PODD,0.1994528830980337,0.06660039761431412,252.41,0.0047369003,-0.09384304,0.2655341,Manufacturing,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS
35,VTRS,0.19796065833550053,0.06858846918489066,15.95,0.16593564,0.2578864,0.41103265,Manufacturing,PHARMACEUTICAL PREPARATIONS
36,GDDY,0.19633576219741516,0.0705765407554672,96.09,0.022016644,-0.14388812,0.34369406,Services,SERVICES-COMPUTER INTEGRATED SYSTEMS DESIGN
37,Q,0.19388436354811178,0.07256461232604373,109.3,0.094313264,0.20228791,0.62714875,Manufacturing,SEMICONDUCTORS & RELATED DEVICES
38,PLTR,0.19087147988137404,0.07455268389662027,139.51,-0.11635423,-0.22239566,0.6672214,Services,SERVICES-PREPACKAGED SOFTWARE
39,AMAT,0.17773808211227415,0.07654075546719682,329.07,0.03263557,0.071051955,0.5330789,Manufacturing,SEMICONDUCTORS & RELATED DEVICES
40,CEG,0.15969999752805,0.07852882703777336,271.14,0.010020494,-0.19269925,0.5563929,Transportation_Utilities,ELECTRIC SERVICES
41,CCL,0.15928501656147925,0.0805168986083499,33.35,0.044145226,0.055045843,0.598487,Transportation_Utilities,WATER TRANSPORTATION
42,LUV,0.1568512030353392,0.08250497017892644,54.07,0.056261063,0.23306727,0.7313423,Transportation_Utilities,"AIR TRANSPORTATION, SCHEDULED"
43,KLAC,0.1513034318664862,0.08449304174950298,1430.84,0.05554974,0.0018694401,0.79805666,Manufacturing,OPTICAL INSTRUMENTS & LENSES
44,LULU,0.1511534195743049,0.08648111332007952,180.62,0.052748084,-0.13595486,0.4911698,Manufacturing,APPAREL & OTHER FINISHD PRODS OF FABRICS & SIMILAR MATL
