rank,instrument,score,pct_rank,close,ret_5d,ret_20d,ann_vol_20d,sector,sic_description
1,TER,0.3045417855425735,0.00099601593625498,185.21,-0.0921523,0.13126075,0.5491472,Manufacturing,INSTRUMENTS FOR MEAS & TESTING OF ELECTRICITY & ELEC SIGNALS
2,WDC,0.30025549176035604,0.00298804780876494,166.26,-0.08623248,0.08766186,0.6821635,Manufacturing,COMPUTER STORAGE DEVICES
3,LITE,0.29803326932602414,0.0049800796812749,320.25,-0.125,0.29430544,1.1645864,Manufacturing,"COMMUNICATIONS EQUIPMENT, NEC"
4,CIEN,0.29364671718668883,0.0069721115537848604,203.9,-0.08091056,0.09037435,0.744572,Manufacturing,TELEPHONE & TELEGRAPH APPARATUS
5,COHR,0.287936238000668,0.008964143426294821,170.44,-0.13679409,0.23373151,0.66885126,Manufacturing,OPTICAL INSTRUMENTS & LENSES
6,ALB,0.2663267121980977,0.010956175298804782,134.71,0.01126039,0.10972905,0.54805815,Manufacturing,"PLASTIC MATERIALS, SYNTH RESINS & NONVULCAN ELASTOMERS"
7,SNDK,0.2609164223721403,0.012948207171314742,206.83,-0.11178392,-0.1555546,1.2323189,Manufacturing,COMPUTER STORAGE DEVICES
8,NCLH,0.2593086174873234,0.014940239043824702,21.54,0.11954272,0.20739913,0.3670125,Transportation_Utilities,WATER TRANSPORTATION
9,COIN,0.24836831626290645,0.01693227091633466,244.19,-0.11232686,-0.06722951,0.57358503,Finance_Insurance_RealEstate,FINANCE SERVICES
10,GNRC,0.23763051556758388,0.018924302788844622,144.82,-0.13057572,0.016566038,0.50203925,Manufacturing,MOTORS & GENERATORS
11,CVNA,0.23247996329061402,0.02091633466135458,446.23,-0.045844316,0.4066894,0.61640304,Retail,RETAIL-AUTO DEALERS & GASOLINE STATIONS
12,SATS,0.22650626802266768,0.022908366533864542,100.89,-0.029717267,0.4466591,0.6447321,Transportation_Utilities,"COMMUNICATIONS SERVICES, NEC"
13,STX,0.22428894718366718,0.0249003984063745,277.65,-0.071156204,0.093713045,0.61437935,Manufacturing,COMPUTER STORAGE DEVICES
14,DLTR,0.2220010398599379,0.026892430278884463,128.35,0.033081174,0.26366055,0.4210715,Retail,RETAIL-VARIETY STORES
15,PSKY,0.2134854104798228,0.02888446215139442,13.1,-0.110054314,-0.1858297,0.67675525,Transportation_Utilities,TELEVISION BROADCASTING STATIONS
16,BLDR,0.20525916263887503,0.030876494023904383,103.51,-0.05539334,0.049797177,0.516864,Retail,RETAIL-LUMBER & OTHER BUILDING MATERIALS DEALERS
17,MU,0.18958804598575557,0.03286852589641434,225.52,-0.14481813,-0.013041556,0.6888223,Manufacturing,SEMICONDUCTORS & RELATED DEVICES
18,HOOD,0.1888731890535208,0.0348605577689243,115.8,-0.14639539,0.013123393,0.8228441,Finance_Insurance_RealEstate,"SECURITY BROKERS, DEALERS & FLOTATION COMPANIES"
19,CMG,0.18438115314531983,0.036852589641434265,37.0,0.09015918,0.20286083,0.3699969,Retail,RETAIL-EATING PLACES
20,APP,0.1833256676865838,0.03884462151394422,657.13,-0.06562114,0.24927282,0.5330194,Services,"SERVICES-COMPUTER PROGRAMMING, DATA PROCESSING, ETC."
21,DELL,0.18129454881575088,0.04083665338645418,127.89,-0.090592384,0.042383194,0.49092463,Manufacturing,ELECTRONIC COMPUTERS
22,Q,0.17983427844710453,0.04282868525896414,76.26,-0.11531317,-0.034439087,0.5434503,Manufacturing,SEMICONDUCTORS & RELATED DEVICES
23,EPAM,0.1776747057004995,0.044820717131474105,204.33,-0.0349046,0.14336073,0.23265417,Services,SERVICES-COMPUTER PROGRAMMING SERVICES
24,NFLX,0.17465664640501644,0.046812749003984064,94.79,0.022435546,-0.16916466,0.37003145,Services,SERVICES-VIDEO TAPE RENTAL
25,DG,0.16730699099192864,0.04880478087649402,136.97,0.08801341,0.3255589,0.6330064,Retail,RETAIL-VARIETY STORES
26,FIX,0.1614574142748092,0.05079681274900399,883.79,-0.13469297,-0.040391326,0.57492834,Construction,ELECTRICAL WORK
27,HUM,0.15764100284538252,0.052788844621513946,260.28,0.014104247,0.1118325,0.45005256,Finance_Insurance_RealEstate,HOSPITAL & MEDICAL SERVICE PLANS
