rank,instrument,score,pct_rank,close,ret_5d,ret_20d,ann_vol_20d,sector,sic_description
1,SNDK,0.4408277974025299,0.000998003992015968,175.53,0.17576528,0.5644386,1.157675,Manufacturing,COMPUTER STORAGE DEVICES
2,APP,0.412599052382029,0.0029940119760479044,626.82,0.13422847,-0.1276477,0.765161,Services,"SERVICES-COMPUTER PROGRAMMING, DATA PROCESSING, ETC."
3,CIEN,0.40680376687349484,0.00499001996007984,183.04,0.07854569,0.25653875,0.44441733,Manufacturing,TELEPHONE & TELEGRAPH APPARATUS
4,AMD,0.39784255839312166,0.006986027944111776,258.01,0.083939075,0.5947217,1.0666054,Manufacturing,SEMICONDUCTORS & RELATED DEVICES
5,VRT,0.36159955464185567,0.008982035928143712,190.57,0.09021747,0.26322424,0.49680427,Manufacturing,"ELECTRONIC COMPONENTS, NEC"
6,STX,0.35540960499341084,0.010978043912175649,223.0,0.039287806,-0.055324912,0.610891,Manufacturing,COMPUTER STORAGE DEVICES
7,LITE,0.3304062686686883,0.012974051896207584,198.39,0.21749008,0.21928585,0.6720725,Manufacturing,"COMMUNICATIONS EQUIPMENT, NEC"
8,NEM,0.31679299635090885,0.014970059880239521,79.34,-0.080861926,-0.058949113,0.663513,Mining,GOLD AND SILVER ORES
9,SMCI,0.30143170250068796,0.016966067864271458,52.36,-0.04487413,0.09219861,0.7677479,Manufacturing,ELECTRONIC COMPUTERS
10,COHR,0.2676229120215682,0.018962075848303395,134.24,0.1113503,0.24619389,0.65589684,Manufacturing,OPTICAL INSTRUMENTS & LENSES
11,KVUE,0.246812398768724,0.020958083832335328,14.51,-0.028131306,-0.10597652,0.6497019,Manufacturing,"PERFUMES, COSMETICS & OTHER TOILET PREPARATIONS"
12,INTC,0.22038773546365184,0.022954091816367265,41.53,0.08945441,0.23785388,0.4778519,Manufacturing,SEMICONDUCTORS & RELATED DEVICES
13,PSKY,0.20410939858815652,0.0249500998003992,16.21,-0.018170893,-0.14323473,0.31807074,Transportation_Utilities,TELEVISION BROADCASTING STATIONS
14,CNC,0.2018694105279376,0.02694610778443114,33.19,-0.08060944,-0.069787025,0.3967047,Finance_Insurance_RealEstate,HOSPITAL & MEDICAL SERVICE PLANS
15,TTD,0.19554674208007164,0.028942115768463075,51.67,-0.041728497,0.05427468,0.3924794,Services,"SERVICES-COMPUTER PROGRAMMING, DATA PROCESSING, ETC."
16,MU,0.19452784123474476,0.03093812375249501,221.91,0.09698951,0.32626104,0.60387033,Manufacturing,SEMICONDUCTORS & RELATED DEVICES
17,WDC,0.18865624886774737,0.03293413173652695,124.92,0.02891028,0.04047978,0.6070981,Manufacturing,COMPUTER STORAGE DEVICES
18,WBD,0.18714608308393113,0.03493013972055888,20.99,0.032464385,0.07475674,0.5089529,Transportation_Utilities,CABLE & OTHER PAY TELEVISION SERVICES
19,DECK,0.15277689161320124,0.036926147704590816,87.61,-0.14908701,-0.1357404,0.68922794,Manufacturing,RUBBER & PLASTICS FOOTWEAR
20,DLTR,0.09894998614081639,0.038922155688622756,102.7,0.037897944,0.08826947,0.4077716,Retail,RETAIL-VARIETY STORES
21,TSLA,0.07470481466751099,0.04091816367265469,460.55,0.040555716,0.035595417,0.5203939,Manufacturing,MOTOR VEHICLES & PASSENGER CAR BODIES
22,APA,0.06094883776802218,0.04291417165668663,22.73,0.006643057,-0.0638386,0.5439849,Mining,CRUDE PETROLEUM & NATURAL GAS
23,BRO,0.04892035639089194,0.04491017964071856,82.38,-0.06683284,-0.12165481,0.3512627,Finance_Insurance_RealEstate,"INSURANCE AGENTS, BROKERS & SERVICE"
24,ARE,0.04058377958232007,0.046906187624750496,62.94,-0.18036205,-0.24478042,0.7266471,Finance_Insurance_RealEstate,REAL ESTATE INVESTMENT TRUSTS
25,GLW,0.031148788286857094,0.04890219560878244,86.43,0.004415989,0.053638935,0.34491608,Manufacturing,DRAWING & INSULATING OF NONFERROUS WIRE
26,FIX,0.03075809669849422,0.05089820359281437,980.97,0.18280363,0.18879509,0.75922924,Construction,ELECTRICAL WORK
27,LRCX,0.029676145782481157,0.05289421157684631,155.62,0.07294536,0.16221058,0.5571674,Manufacturing,"SPECIAL INDUSTRY MACHINERY, NEC"
28,SNPS,0.028962086977774016,0.054890219560878244,456.83,-0.004814446,-0.07409966,0.42421958,Services,SERVICES-PREPACKAGED SOFTWARE
