rank,instrument,score,pct_rank,close,ret_5d,ret_20d,ann_vol_20d,sector,sic_description
1,LITE,0.3998359785033906,0.00099601593625498,268.92,0.05953276,0.7013793,1.1507034,Manufacturing,"COMMUNICATIONS EQUIPMENT, NEC"
2,COHR,0.39721889222458395,0.00298804780876494,142.94,-0.08763641,0.23897028,0.95087445,Manufacturing,OPTICAL INSTRUMENTS & LENSES
3,TER,0.39721889222458395,0.0049800796812749,168.23,-0.06158316,0.21168256,0.8707204,Manufacturing,INSTRUMENTS FOR MEAS & TESTING OF ELECTRICITY & ELEC SIGNALS
4,WDC,0.3954850708443516,0.0069721115537848604,153.97,-0.073084116,0.27807748,0.78563935,Manufacturing,COMPUTER STORAGE DEVICES
5,CIEN,0.3922625184516921,0.008964143426294821,188.78,-0.098988175,0.14773834,0.5208493,Manufacturing,TELEPHONE & TELEGRAPH APPARATUS
6,SNDK,0.3911473265380486,0.010956175298804782,245.96,-0.13119036,0.6737666,1.3488141,Manufacturing,COMPUTER STORAGE DEVICES
7,AMD,0.38373099430415647,0.012948207171314742,223.55,-0.1365059,-0.029014409,0.6627277,Manufacturing,SEMICONDUCTORS & RELATED DEVICES
8,STX,0.37974042678503034,0.014940239043824702,259.135,-0.08516908,0.20499885,0.95118314,Manufacturing,COMPUTER STORAGE DEVICES
9,HOOD,0.37278821318792577,0.01693227091633466,118.16,-0.11144525,-0.07121521,0.7882151,Finance_Insurance_RealEstate,"SECURITY BROKERS, DEALERS & FLOTATION COMPANIES"
10,MU,0.3533260583765445,0.018924302788844622,225.92,-0.077501,0.13830805,0.67121994,Manufacturing,SEMICONDUCTORS & RELATED DEVICES
11,APP,0.3492582526718889,0.02091633466135458,530.05,-0.093714714,-0.0615595,0.5655931,Services,"SERVICES-COMPUTER PROGRAMMING, DATA PROCESSING, ETC."
12,ORCL,0.3383906502655538,0.022908366533864542,225.53,-0.0064320564,-0.17285264,0.40867856,Services,SERVICES-PREPACKAGED SOFTWARE
13,INTC,0.29615402507598154,0.0249003984063745,35.11,-0.07337028,-0.04902488,0.47376156,Manufacturing,SEMICONDUCTORS & RELATED DEVICES
14,VRT,0.26357080870006333,0.026892430278884463,170.65,-0.015689015,-0.0054782033,0.6311414,Manufacturing,"ELECTRONIC COMPONENTS, NEC"
15,COIN,0.25654216275347896,0.02888446215139442,257.29,-0.1536513,-0.19679701,0.7603158,Finance_Insurance_RealEstate,FINANCE SERVICES
16,MPWR,0.2541190737765194,0.030876494023904383,884.65,-0.076902986,-0.116586804,0.5536249,Manufacturing,SEMICONDUCTORS & RELATED DEVICES
17,ALB,0.25049280628615006,0.03286852589641434,125.68,0.13923132,0.37701333,0.72948605,Manufacturing,"PLASTIC MATERIALS, SYNTH RESINS & NONVULCAN ELASTOMERS"
18,LRCX,0.24538272083905768,0.0348605577689243,148.8,-0.07818109,0.0534513,0.53455216,Manufacturing,"SPECIAL INDUSTRY MACHINERY, NEC"
19,XYZ,0.2413705627489104,0.036852589641434265,62.0,-0.057320893,-0.18335086,0.5599337,Services,SERVICES-PREPACKAGED SOFTWARE
20,GNRC,0.238265375002354,0.03884462151394422,147.26,-0.09333831,-0.19569612,0.55589586,Manufacturing,MOTORS & GENERATORS
21,DELL,0.23427925668563832,0.04083665338645418,119.38,-0.15158844,-0.20482254,0.4398307,Manufacturing,ELECTRONIC COMPUTERS
22,SMCI,0.23104116312784617,0.04282868525896414,33.73,-0.11026114,-0.3575238,0.742445,Manufacturing,ELECTRONIC COMPUTERS
23,FSLR,0.22998876869541865,0.044820717131474105,251.87,-0.05850029,0.12764144,0.6696103,Manufacturing,SEMICONDUCTORS & RELATED DEVICES
24,TTD,0.2245828702381657,0.046812749003984064,40.19,-0.0822106,-0.25422156,0.41502494,Services,"SERVICES-COMPUTER PROGRAMMING, DATA PROCESSING, ETC."
25,BLDR,0.20828885159592955,0.04880478087649402,95.75,-0.10026312,-0.21881372,0.3250854,Retail,RETAIL-LUMBER & OTHER BUILDING MATERIALS DEALERS
26,FIX,0.20666104988977282,0.05079681274900399,930.5,-0.043856204,0.1767757,0.8181919,Construction,ELECTRICAL WORK
27,CHTR,0.18969354389250595,0.052788844621513946,194.22,-0.08846861,-0.20707113,0.35888067,Transportation_Utilities,CABLE & OTHER PAY TELEVISION SERVICES
28,Q,0.18453582004112914,0.054780876494023904,,,,,Manufacturing,SEMICONDUCTORS & RELATED DEVICES
29,IP,0.17700549577770097,0.05677290836653386,36.39,-0.046633422,-0.24108452,0.55284804,Manufacturing,PAPER MILLS
30,LLY,0.17436119448390658,0.05876494023904383,1049.6,0.031264067,0.29192662,0.26444855,Manufacturing,PHARMACEUTICAL PREPARATIONS
31,PLTR,0.17325351032397918,0.060756972111553786,165.42,-0.10180813,-0.057382226,0.6637478,Services,SERVICES-PREPACKAGED SOFTWARE
32,SNPS,0.1591147675571395,0.06274900398406374,386.3,-0.031368375,-0.14968085,0.3275421,Services,SERVICES-PREPACKAGED SOFTWARE
33,DDOG,0.15672330966781678,0.0647410358565737,176.31,-0.07637906,0.14331102,0.89982736,Services,SERVICES-PREPACKAGED SOFTWARE
34,TSLA,0.1546202209877423,0.06673306772908366,403.99,-0.0617975,-0.07968658,0.5388005,Manufacturing,MOTOR VEHICLES & PASSENGER CAR BODIES
35,CVNA,0.14978595941984485,0.06872509960159362,329.75,0.004753351,0.008780003,0.801746,Retail,RETAIL-AUTO DEALERS & GASOLINE STATIONS
36,HUM,0.14270075203772858,0.07071713147410359,228.9,-0.0481537,-0.20443487,0.36623302,Finance_Insurance_RealEstate,HOSPITAL & MEDICAL SERVICE PLANS
37,NCLH,0.13240917934664054,0.07270916334661355,17.78,-0.061246037,-0.24756658,0.6130497,Transportation_Utilities,WATER TRANSPORTATION
38,INCY,0.13072335445764044,0.07470119521912351,101.32,-0.064104974,0.15057921,0.39631492,Services,SERVICES-COMMERCIAL PHYSICAL & BIOLOGICAL RESEARCH
39,CEG,0.12754397263854114,0.07669322709163347,357.48,0.009773493,0.021196365,0.5191157,Transportation_Utilities,ELECTRIC SERVICES
40,DD,0.1161422758655539,0.07868525896414343,37.88,-0.07134104,0.13578093,0.4103667,Manufacturing,"PLASTIC MATERIALS, SYNTH RESINS & NONVULCAN ELASTOMERS"
41,RCL,0.1107294183755173,0.08067729083665338,256.0,-0.028204799,-0.19491798,0.48860434,Transportation_Utilities,WATER TRANSPORTATION
42,WBD,0.10903292343361518,0.08266932270916334,23.09,0.040558815,0.12469554,0.34546924,Transportation_Utilities,CABLE & OTHER PAY TELEVISION SERVICES
43,DASH,0.10443439354650734,0.0846613545816733,202.315,0.029540539,-0.19814909,0.7572534,Services,"SERVICES-BUSINESS SERVICES, NEC"
44,CRL,0.10211558035797462,0.08665338645418327,161.64,-0.057492733,-0.13561499,0.3632005,Services,SERVICES-COMMERCIAL PHYSICAL & BIOLOGICAL RESEARCH
45,DXCM,0.10125440330999819,0.08864541832669323,59.73,0.0020130873,-0.15516263,0.66416615,Manufacturing,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS
46,PSKY,0.0822251865171493,0.09063745019920319,15.47,-0.0064225793,-0.06638497,0.5367325,Transportation_Utilities,TELEVISION BROADCASTING STATIONS
47,POOL,0.07524375940166175,0.09262948207171315,233.88,-0.06649631,-0.21408647,0.24767543,Wholesale,WHOLESALE-MISC DURABLE GOODS
48,LYB,0.07488901628371004,0.0946215139442231,42.76,-0.012699187,-0.053982377,0.4355309,Manufacturing,INDUSTRIAL ORGANIC CHEMICALS
49,SW,0.07441714458639026,0.09661354581673307,33.67,-0.048332453,-0.2107361,0.4738035,Manufacturing,PAPERBOARD CONTAINERS & BOXES
50,FFIV,0.05959469402454613,0.09860557768924302,223.99,-0.067368925,-0.24793923,0.33230639,Manufacturing,COMPUTER COMMUNICATIONS EQUIPMENT
51,ZBRA,0.057194421729186366,0.10059760956175298,230.93,-0.09683603,-0.23692304,0.542484,Manufacturing,GENERAL INDUSTRIAL MACHINERY & EQUIPMENT
52,ARE,0.0510340605093332,0.10258964143426295,49.51,-0.07939756,-0.36337918,0.77073896,Finance_Insurance_RealEstate,REAL ESTATE INVESTMENT TRUSTS
53,BAX,0.04981283404720667,0.10458167330677291,17.69,-0.05401069,-0.22852159,0.5775638,Manufacturing,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS
54,DECK,0.04700552604588177,0.10657370517928287,83.01,-0.016352594,-0.17722267,0.68417764,Manufacturing,RUBBER & PLASTICS FOOTWEAR
55,AJG,0.044701405496983496,0.10856573705179283,248.72,-0.027905881,-0.12125498,0.3328111,Finance_Insurance_RealEstate,"INSURANCE AGENTS, BROKERS & SERVICE"
56,BRO,0.04104274923627545,0.11055776892430279,78.81,-0.01733166,-0.116479814,0.3009774,Finance_Insurance_RealEstate,"INSURANCE AGENTS, BROKERS & SERVICE"
57,EFX,0.0366725592486572,0.11254980079681275,206.26,-0.010031223,-0.10570586,0.23456867,Services,"SERVICES-CONSUMER CREDIT REPORTING, COLLECTION AGENCIES"
58,AXON,0.02871574173396089,0.1145418326693227,531.09,-0.06746149,-0.24247956,0.49942443,Manufacturing,"ORDNANCE & ACCESSORIES, (NO VEHICLES/GUIDED MISSILES)"
59,CAH,0.026632383234724354,0.11653386454183266,207.52,0.015661716,0.30090272,0.55030864,Wholesale,"WHOLESALE-DRUGS, PROPRIETARIES & DRUGGISTS' SUNDRIES"
60,GRMN,0.02395005732400248,0.11852589641434264,189.62,-0.0452646,-0.23401338,0.41635263,Manufacturing,"SEARCH, DETECTION, NAVIGATION, GUIDANCE, AERONAUTICAL SYS"
61,AMAT,0.013367946207483172,0.1205179282868526,235.13,0.01906991,0.06605911,0.40979934,Manufacturing,SEMICONDUCTORS & RELATED DEVICES
62,ZTS,0.012371439215495965,0.12250996015936255,117.08,-0.03439176,-0.20413297,0.5022236,Manufacturing,PHARMACEUTICAL PREPARATIONS
63,CMG,0.012007643548947932,0.12450199203187251,31.0,-0.01021713,-0.25498682,0.7080886,Retail,RETAIL-EATING PLACES
64,MOS,0.010864726307327578,0.12649402390438247,24.5,-0.037706196,-0.17369306,0.3421872,Manufacturing,AGRICULTURAL CHEMICALS
65,KLAC,0.005924101525572605,0.12848605577689243,1167.46,-0.02628088,0.047688246,0.35664138,Manufacturing,OPTICAL INSTRUMENTS & LENSES
66,LYV,-0.00035873771777634577,0.13047808764940239,130.0,-0.074667275,-0.16746712,0.4280531,Services,SERVICES-AMUSEMENT & RECREATION SERVICES
67,ISRG,-0.002467915766478159,0.13247011952191234,564.64,-0.013643086,0.07136214,0.30238962,Manufacturing,"ORTHOPEDIC, PROSTHETIC & SURGICAL APPLIANCES & SUPPLIES"
68,MCHP,-0.0071256728794704014,0.1344621513944223,50.8,-0.0868237,-0.21240312,0.3292716,Manufacturing,SEMICONDUCTORS & RELATED DEVICES
69,REGN,-0.00940574726695495,0.13645418326693226,702.75,0.030848503,0.2018162,0.48881108,Manufacturing,PHARMACEUTICAL PREPARATIONS
70,LVS,-0.011128772841857384,0.13844621513944222,64.05,-0.03900975,0.2653103,0.49955475,Services,HOTELS & MOTELS
71,MRNA,-0.01383167525704662,0.14043824701195218,24.18,-0.09472102,-0.09944135,0.7730796,Manufacturing,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
72,IRM,-0.02009276009929411,0.14243027888446216,86.7,-0.116117835,-0.16594517,0.36473212,Finance_Insurance_RealEstate,REAL ESTATE INVESTMENT TRUSTS
73,VST,-0.02229490724258583,0.14442231075697212,179.14,0.00488019,-0.03600067,0.51307106,Transportation_Utilities,ELECTRIC SERVICES
74,CSGP,-0.027277005331777654,0.14641434262948208,66.02,-0.043465674,-0.14470792,0.40164012,Services,"SERVICES-BUSINESS SERVICES, NEC"
