rank,instrument,score,pct_rank,close,ret_5d,ret_20d,ann_vol_20d,sector,sic_description
1,LITE,0.28850453428548806,0.0009940357852882703,846.89,-0.04974073,0.08971012,0.9739952,Manufacturing,"COMMUNICATIONS EQUIPMENT, NEC"
2,CCL,0.28850453428548806,0.002982107355864811,26.65,-0.024166942,0.035755873,0.70365566,Transportation_Utilities,WATER TRANSPORTATION
3,TTD,0.28850453428548806,0.004970178926441352,22.62,-0.0061511397,0.029585838,0.58736986,Services,"SERVICES-COMPUTER PROGRAMMING, DATA PROCESSING, ETC."
4,DELL,0.28850453428548806,0.006958250497017893,212.14,0.09865868,0.1528722,0.60235935,Manufacturing,ELECTRONIC COMPUTERS
5,COHR,0.2808705250242826,0.008946322067594433,337.68,0.029512167,0.24128795,0.8664482,Manufacturing,OPTICAL INSTRUMENTS & LENSES
6,ARES,0.27524666370805245,0.010934393638170975,114.78,-0.0123903155,0.07774651,0.5051786,Finance_Insurance_RealEstate,INVESTMENT ADVICE
7,SMCI,0.2735524314269671,0.012922465208747515,26.75,-0.058098555,0.11226618,0.7273055,Manufacturing,ELECTRONIC COMPUTERS
8,LYB,0.2686931693854974,0.014910536779324055,70.72,-0.06069863,-0.08381915,0.66852725,Manufacturing,INDUSTRIAL ORGANIC CHEMICALS
9,INTC,0.2679183245127011,0.016898608349900597,66.78,-0.02510953,0.4154302,0.7401806,Manufacturing,SEMICONDUCTORS & RELATED DEVICES
10,SNDK,0.2651808819828575,0.018886679920477135,932.43,0.014095068,0.37554955,1.0276183,Manufacturing,COMPUTER STORAGE DEVICES
11,CF,0.2625226898883827,0.020874751491053677,125.59,0.0070563555,-0.019670606,0.60872734,Manufacturing,AGRICULTURAL CHEMICALS
12,AXON,0.259826280632702,0.02286282306163022,392.64,-0.0011193156,-0.14671296,0.703338,Manufacturing,"ORDNANCE & ACCESSORIES, (NO VEHICLES/GUIDED MISSILES)"
13,CVNA,0.2444090866087579,0.02485089463220676,403.02,0.11257732,0.30613172,0.59426385,Retail,RETAIL-AUTO DEALERS & GASOLINE STATIONS
14,PSKY,0.2371620050727911,0.0268389662027833,11.27,-0.039215624,0.22101855,0.5309314,Transportation_Utilities,TELEVISION BROADCASTING STATIONS
15,BX,0.2371620050727911,0.02882703777335984,122.33,-0.04526657,0.12871385,0.42937803,Finance_Insurance_RealEstate,INVESTMENT ADVICE
16,CRL,0.23498921656011842,0.030815109343936383,167.74,-0.05199498,0.011152029,0.53519034,Services,SERVICES-COMMERCIAL PHYSICAL & BIOLOGICAL RESEARCH
17,CIEN,0.23493763471986379,0.032803180914512925,515.85,0.041763306,0.1785469,0.85614157,Manufacturing,TELEPHONE & TELEGRAPH APPARATUS
18,HOOD,0.23285671058137675,0.03479125248508946,83.54,-0.038111687,0.15164042,0.74543464,Finance_Insurance_RealEstate,"SECURITY BROKERS, DEALERS & FLOTATION COMPANIES"
19,MPWR,0.2285847882492568,0.036779324055666,1592.17,0.13498616,0.42328322,0.6151425,Manufacturing,SEMICONDUCTORS & RELATED DEVICES
20,FIX,0.22707921449208063,0.03876739562624255,1773.91,0.104572415,0.20621634,0.60580796,Construction,ELECTRICAL WORK
21,APP,0.22689815362017754,0.040755467196819085,454.17,-0.025574446,0.040028453,0.77236843,Services,"SERVICES-COMPUTER PROGRAMMING, DATA PROCESSING, ETC."
22,COIN,0.22689815362017754,0.042743538767395624,197.93,-0.009483337,0.092931986,0.6972167,Finance_Insurance_RealEstate,FINANCE SERVICES
23,DASH,0.22689815362017754,0.04473161033797217,177.0,-0.012992799,0.15746796,0.5368063,Services,"SERVICES-BUSINESS SERVICES, NEC"
24,POOL,0.22443803125312128,0.04671968190854871,228.68,0.0134727955,0.13112724,0.25794965,Wholesale,WHOLESALE-MISC DURABLE GOODS
25,FICO,0.22314218939030298,0.048707753479125246,979.76,-0.08427656,-0.060722828,0.7099841,Services,"SERVICES-BUSINESS SERVICES, NEC"
26,TER,0.2174660780818959,0.05069582504970179,400.99,0.09584057,0.24007297,0.6876584,Manufacturing,INSTRUMENTS FOR MEAS & TESTING OF ELECTRICITY & ELEC SIGNALS
27,APO,0.21297837456293076,0.05268389662027833,124.77,0.03277874,0.13633871,0.39939216,Finance_Insurance_RealEstate,INVESTMENT ADVICE
28,ON,0.20950561426349612,0.05467196819085487,97.78,0.22332036,0.5496038,0.7148904,Manufacturing,SEMICONDUCTORS & RELATED DEVICES
29,INTU,0.20860801783598298,0.05666003976143141,383.3,-0.009842157,-0.1020475,0.5590059,Services,SERVICES-PREPACKAGED SOFTWARE
30,KKR,0.20615749403631534,0.05864811133200795,101.64,-0.0037247539,0.14317846,0.40513518,Finance_Insurance_RealEstate,INVESTMENT ADVICE
31,CNC,0.2050139934924238,0.06063618290258449,41.09,0.0535897,0.2554232,0.3781875,Finance_Insurance_RealEstate,HOSPITAL & MEDICAL SERVICE PLANS
32,WDC,0.19999266482560213,0.06262425447316103,403.12,0.11454558,0.36124802,0.72199404,Manufacturing,COMPUTER STORAGE DEVICES
33,TECH,0.19976336599522254,0.06461232604373758,52.2,-0.08995813,-0.009299636,0.5070276,Manufacturing,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
34,EXPE,0.1958936425837018,0.06660039761431412,250.37,-0.015957236,0.059722304,0.50021994,Transportation_Utilities,TRANSPORTATION SERVICES
35,STX,0.19278184844608154,0.06858846918489066,587.62,0.104943514,0.4220512,0.6398381,Manufacturing,COMPUTER STORAGE DEVICES
36,AMD,0.19244371560643553,0.0705765407554672,305.33,0.097283006,0.3861624,0.5417783,Manufacturing,SEMICONDUCTORS & RELATED DEVICES
37,XYZ,0.19149332387131393,0.07256461232604373,69.93,0.018348694,0.16530585,0.46595693,Services,SERVICES-PREPACKAGED SOFTWARE
38,GLW,0.1852387643959003,0.07455268389662027,169.5,0.020592451,0.15818238,0.64575696,Manufacturing,DRAWING & INSULATING OF NONFERROUS WIRE
39,AKAM,0.18155738117741982,0.07654075546719682,96.18,-0.0065075755,-0.19278222,0.7897677,Services,"SERVICES-BUSINESS SERVICES, NEC"
40,APA,0.1807860392059011,0.07852882703777336,38.66,0.020052671,-0.06437558,0.59575075,Mining,CRUDE PETROLEUM & NATURAL GAS
41,GEV,0.17251350426401504,0.0805168986083499,1149.53,0.17500412,0.24449766,0.64281327,Manufacturing,ELECTRONIC & OTHER ELECTRICAL EQUIPMENT (NO COMPUTER EQUIP)
42,VRT,0.17070670660784537,0.08250497017892644,321.75,0.09390402,0.16508543,0.65995306,Manufacturing,"ELECTRONIC COMPONENTS, NEC"
