rank,instrument,score,pct_rank,close,ret_5d,ret_20d,ann_vol_20d,sector,sic_description
1,WDC,0.3045417855425735,0.00099601593625498,174.575,0.029698014,0.07463837,0.69513166,Manufacturing,COMPUTER STORAGE DEVICES
2,CIEN,0.3045417855425735,0.00298804780876494,209.84,-0.02104038,0.09417033,0.7426064,Manufacturing,TELEPHONE & TELEGRAPH APPARATUS
3,COHR,0.3045417855425735,0.0049800796812749,175.2,-0.09095627,0.2597971,0.65681666,Manufacturing,OPTICAL INSTRUMENTS & LENSES
4,LITE,0.3045417855425735,0.0069721115537848604,316.15,-0.122609794,0.30602717,1.1647795,Manufacturing,"COMMUNICATIONS EQUIPMENT, NEC"
5,SNDK,0.288274850703084,0.008964143426294821,209.31,-0.046249926,-0.21276516,1.2599676,Manufacturing,COMPUTER STORAGE DEVICES
6,ALB,0.2755384090208411,0.010956175298804782,131.07,0.0137676,0.113593936,0.55013925,Manufacturing,"PLASTIC MATERIALS, SYNTH RESINS & NONVULCAN ELASTOMERS"
7,PSKY,0.26978369826335213,0.012948207171314742,13.85,-0.053961754,-0.11951679,0.6640718,Transportation_Utilities,TELEVISION BROADCASTING STATIONS
8,TER,0.26911369512097705,0.014940239043824702,192.29,-0.038405776,0.14841127,0.53586215,Manufacturing,INSTRUMENTS FOR MEAS & TESTING OF ELECTRICITY & ELEC SIGNALS
9,STX,0.22650626802266768,0.01693227091633466,288.13,0.01863122,0.10234141,0.60801864,Manufacturing,COMPUTER STORAGE DEVICES
10,SATS,0.22420854029478804,0.018924302788844622,103.64,0.107975125,0.5484835,0.6253071,Transportation_Utilities,"COMMUNICATIONS SERVICES, NEC"
11,CVNA,0.22221997424045023,0.02091633466135458,455.18,-0.0025200844,0.4087026,0.61527073,Retail,RETAIL-AUTO DEALERS & GASOLINE STATIONS
12,EPAM,0.220798746372228,0.022908366533864542,205.85,-0.010193765,0.15789187,0.22657426,Services,SERVICES-COMPUTER PROGRAMMING SERVICES
13,HOOD,0.1991540117145527,0.0249003984063745,119.4,-0.12018275,0.02957666,0.8164793,Finance_Insurance_RealEstate,"SECURITY BROKERS, DEALERS & FLOTATION COMPANIES"
14,MU,0.19387433976797303,0.026892430278884463,232.51,-0.078876495,-0.039016366,0.7096917,Manufacturing,SEMICONDUCTORS & RELATED DEVICES
15,WBD,0.1925789172807333,0.02888446215139442,28.9,0.022646785,0.27088833,0.4125648,Transportation_Utilities,CABLE & OTHER PAY TELEVISION SERVICES
16,VRT,0.19244320646390406,0.030876494023904383,160.66,-0.09933847,-0.03594351,0.5793789,Manufacturing,"ELECTRONIC COMPONENTS, NEC"
17,DELL,0.18220163398913228,0.03286852589641434,133.75,-0.03233975,0.09201503,0.45900825,Manufacturing,ELECTRONIC COMPUTERS
18,BLDR,0.18114453897058355,0.0348605577689243,103.18,-0.017426908,0.037819386,0.5183995,Retail,RETAIL-LUMBER & OTHER BUILDING MATERIALS DEALERS
19,Q,0.1760009715767841,0.036852589641434265,78.5,-0.077447355,-0.03633684,0.5447857,Manufacturing,SEMICONDUCTORS & RELATED DEVICES
20,MCHP,0.17597094319103718,0.03884462151394422,65.9,-0.01421088,0.27466154,0.5434198,Manufacturing,SEMICONDUCTORS & RELATED DEVICES
21,EXPE,0.16660633085232432,0.04083665338645418,285.02,0.09090209,0.16734922,0.36630946,Transportation_Utilities,TRANSPORTATION SERVICES
22,GNRC,0.16060226596278965,0.04282868525896414,155.36,-0.02966708,0.105686426,0.43043664,Manufacturing,MOTORS & GENERATORS
23,APP,0.15908977741826053,0.044820717131474105,677.3,-0.06530321,0.255957,0.5278732,Services,"SERVICES-COMPUTER PROGRAMMING, DATA PROCESSING, ETC."
24,ARE,0.1582068720319622,0.046812749003984064,46.97,0.037094235,-0.07612115,0.4920599,Finance_Insurance_RealEstate,REAL ESTATE INVESTMENT TRUSTS
25,HUM,0.15805269047436973,0.04880478087649402,258.16,0.031031609,0.10272944,0.4503982,Finance_Insurance_RealEstate,HOSPITAL & MEDICAL SERVICE PLANS
26,ORCL,0.14413035370882424,0.05079681274900399,188.65,-0.14842236,-0.141954,0.5998912,Services,SERVICES-PREPACKAGED SOFTWARE
27,COIN,0.13799735151451772,0.052788844621513946,252.61,-0.08923417,-0.04296273,0.56253356,Finance_Insurance_RealEstate,FINANCE SERVICES
28,SMCI,0.07689126981109375,0.054780876494023904,31.66,-0.09594518,-0.07155424,0.44758356,Manufacturing,ELECTRONIC COMPUTERS
29,DDOG,0.06907913126887777,0.05677290836653386,140.05,-0.082060695,-0.22306663,0.36181992,Services,SERVICES-PREPACKAGED SOFTWARE
30,AXON,0.06729342418865517,0.05876494023904383,555.06,0.015384555,0.021777153,0.2652767,Manufacturing,"ORDNANCE & ACCESSORIES, (NO VEHICLES/GUIDED MISSILES)"
31,LUV,0.059177263909591576,0.060756972111553786,42.17,0.10537338,0.32401872,0.31907338,Transportation_Utilities,"AIR TRANSPORTATION, SCHEDULED"
32,SNPS,0.05583957170179461,0.06274900398406374,463.34,-0.0053880215,0.18732059,0.35558832,Services,SERVICES-PREPACKAGED SOFTWARE
33,NCLH,0.045309547526685,0.0647410358565737,21.54,0.15064108,0.2287507,0.3661591,Transportation_Utilities,WATER TRANSPORTATION
34,LLY,0.04275836512669221,0.06673306772908366,1054.29,0.07337463,0.031897902,0.28506157,Manufacturing,PHARMACEUTICAL PREPARATIONS
35,BAX,0.04219743804213027,0.06872509960159362,19.05,0.049008727,0.0720315,0.33852458,Manufacturing,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS
36,RCL,0.03970415780675401,0.07071713147410359,281.51,0.13365817,0.1410563,0.45373675,Transportation_Utilities,WATER TRANSPORTATION
37,IRM,0.038482874846300606,0.07270916334661355,81.0,-0.048178613,-0.08660352,0.35710585,Finance_Insurance_RealEstate,REAL ESTATE INVESTMENT TRUSTS
38,TSLA,0.03833791876025086,0.07470119521912351,489.88,0.10043347,0.19798493,0.38131905,Manufacturing,MOTOR VEHICLES & PASSENGER CAR BODIES
39,LULU,0.03781209804592236,0.07669322709163347,206.74,0.13418925,0.25938106,0.42943162,Manufacturing,APPAREL & OTHER FINISHD PRODS OF FABRICS & SIMILAR MATL
40,MOS,0.035299255723743914,0.07868525896414343,23.46,-0.0146996975,-0.043230057,0.44180125,Manufacturing,AGRICULTURAL CHEMICALS
41,TTD,0.03460921258667523,0.08067729083665338,36.64,-0.070050836,-0.08878386,0.34985042,Services,"SERVICES-COMPUTER PROGRAMMING, DATA PROCESSING, ETC."
42,AMAT,0.033542849434569276,0.08266932270916334,258.84,-0.031069934,0.13173878,0.4525826,Manufacturing,SEMICONDUCTORS & RELATED DEVICES
43,DLTR,0.021968865635824196,0.0846613545816733,131.15,0.095838904,0.26507187,0.41991854,Retail,RETAIL-VARIETY STORES
44,WAT,0.021244835423947093,0.08665338645418327,378.53,-0.019758642,0.0014550686,0.26183844,Manufacturing,LABORATORY ANALYTICAL INSTRUMENTS
45,DG,0.020390475591251386,0.08864541832669323,134.51,0.07145131,0.30402315,0.6345792,Retail,RETAIL-VARIETY STORES
