rank,instrument,score,pct_rank,close,ret_5d,ret_20d,ann_vol_20d,sector,sic_description
1,COHR,0.3045417855425735,0.00099601593625498,178.45,-0.039868712,0.2807722,0.64910114,Manufacturing,OPTICAL INSTRUMENTS & LENSES
2,SNDK,0.3045417855425735,0.00298804780876494,201.87,-0.104670286,-0.20573658,1.2649126,Manufacturing,COMPUTER STORAGE DEVICES
3,LITE,0.3045417855425735,0.0049800796812749,334.69,-0.022974074,0.44169724,1.1363387,Manufacturing,"COMMUNICATIONS EQUIPMENT, NEC"
4,WDC,0.29426096288154163,0.0069721115537848604,172.04,0.013311267,0.09003353,0.6999427,Manufacturing,COMPUTER STORAGE DEVICES
5,CIEN,0.29426096288154163,0.008964143426294821,216.18,0.0152632,0.1276406,0.7313381,Manufacturing,TELEPHONE & TELEGRAPH APPARATUS
6,TER,0.26911369512097705,0.010956175298804782,194.7,-0.040839493,0.14549625,0.5371872,Manufacturing,INSTRUMENTS FOR MEAS & TESTING OF ELECTRICITY & ELEC SIGNALS
7,PSKY,0.2635949112695409,0.012948207171314742,13.99,-0.039807796,-0.107780635,0.664547,Transportation_Utilities,TELEVISION BROADCASTING STATIONS
8,MU,0.2586804111780646,0.014940239043824702,237.5,-0.038150012,-0.0377993,0.70923525,Manufacturing,SEMICONDUCTORS & RELATED DEVICES
9,NCLH,0.25021344792340106,0.01693227091633466,21.65,0.13291466,0.18370688,0.40805358,Transportation_Utilities,WATER TRANSPORTATION
10,COIN,0.23345287843003948,0.018924302788844622,250.42,-0.086725056,-0.11823946,0.6122932,Finance_Insurance_RealEstate,FINANCE SERVICES
11,SATS,0.22492787797809488,0.02091633466135458,103.93,0.17754364,0.54198813,0.6277877,Transportation_Utilities,"COMMUNICATIONS SERVICES, NEC"
12,Q,0.2178977917729094,0.022908366533864542,76.63,-0.09098464,-0.08205563,0.5416388,Manufacturing,SEMICONDUCTORS & RELATED DEVICES
13,DECK,0.21744436147193347,0.0249003984063745,103.99,0.027467608,0.25561452,0.35625264,Manufacturing,RUBBER & PLASTICS FOOTWEAR
14,STX,0.2152220268036358,0.026892430278884463,285.58,0.0005955696,0.10599899,0.60838544,Manufacturing,COMPUTER STORAGE DEVICES
15,EPAM,0.21118858886028902,0.02888446215139442,212.14,0.0417403,0.18500721,0.187686,Services,SERVICES-COMPUTER PROGRAMMING SERVICES
16,BLDR,0.20283705124810877,0.030876494023904383,104.66,-0.02605617,0.011794329,0.53623,Retail,RETAIL-LUMBER & OTHER BUILDING MATERIALS DEALERS
17,CVNA,0.19429822351635756,0.03286852589641434,447.92,-0.00013393164,0.40718174,0.61532533,Retail,RETAIL-AUTO DEALERS & GASOLINE STATIONS
18,HOOD,0.19244560654156903,0.0348605577689243,115.26,-0.1551711,-0.059102,0.82986325,Finance_Insurance_RealEstate,"SECURITY BROKERS, DEALERS & FLOTATION COMPANIES"
19,VRT,0.19073737144497205,0.036852589641434265,161.74,-0.12860298,-0.053986073,0.58553594,Manufacturing,"ELECTRONIC COMPONENTS, NEC"
20,ALB,0.1852166605442273,0.03884462151394422,132.22,0.039465427,0.14834118,0.55016786,Manufacturing,"PLASTIC MATERIALS, SYNTH RESINS & NONVULCAN ELASTOMERS"
21,GNRC,0.1693491022344296,0.04083665338645418,158.43,-0.034199,0.04774809,0.5033437,Manufacturing,MOTORS & GENERATORS
22,ORCL,0.1611255300753723,0.04282868525896414,184.92,-0.16151261,-0.17020422,0.59142065,Services,SERVICES-PREPACKAGED SOFTWARE
23,APP,0.15908977741826053,0.044820717131474105,675.165,-0.02115959,0.21062398,0.5513886,Services,"SERVICES-COMPUTER PROGRAMMING, DATA PROCESSING, ETC."
24,NFLX,0.15092806108959814,0.046812749003984064,93.77,-0.031201601,-0.15687352,0.39538708,Services,SERVICES-VIDEO TAPE RENTAL
25,EXPE,0.1390923630886179,0.04880478087649402,283.45,0.072009444,0.07099676,0.47737437,Transportation_Utilities,TRANSPORTATION SERVICES
26,DDOG,0.1362552305789948,0.05079681274900399,142.05,-0.079271436,-0.2322036,0.364959,Services,SERVICES-PREPACKAGED SOFTWARE
