rank,instrument,score,pct_rank,close,ret_5d,ret_20d,ann_vol_20d,sector,sic_description
1,LYB,0.3221089444320702,0.0009940357852882703,68.58,-0.091775954,-0.06464809,0.6975852,Manufacturing,INDUSTRIAL ORGANIC CHEMICALS
2,LITE,0.3221089444320702,0.002982107355864811,895.11,0.027468443,0.267233,0.9871387,Manufacturing,"COMMUNICATIONS EQUIPMENT, NEC"
3,GLW,0.3221089444320702,0.004970178926441352,165.38,-0.055888534,0.32750046,0.71462154,Manufacturing,DRAWING & INSULATING OF NONFERROUS WIRE
4,CF,0.3221089444320702,0.006958250497017893,115.94,-0.047172904,-0.07173741,0.6261646,Manufacturing,AGRICULTURAL CHEMICALS
5,DOW,0.3178177316365264,0.008946322067594433,36.77,-0.08327103,0.0032742023,0.61681384,Manufacturing,"PLASTIC MATERIALS, SYNTH RESINS & NONVULCAN ELASTOMERS"
6,CIEN,0.31541372182887,0.010934393638170975,503.27,0.04869759,0.31097448,0.8794286,Manufacturing,TELEPHONE & TELEGRAPH APPARATUS
7,DELL,0.31112250903332617,0.012922465208747515,204.24,0.07613683,0.29536378,0.65294915,Manufacturing,ELECTRONIC COMPUTERS
8,CVNA,0.3058697198445344,0.014910536779324055,401.99,0.11890781,0.42914534,0.5857506,Retail,RETAIL-AUTO DEALERS & GASOLINE STATIONS
9,VRT,0.2921321602080612,0.016898608349900597,314.41,0.04817319,0.22873998,0.6513992,Manufacturing,"ELECTRONIC COMPONENTS, NEC"
10,TPL,0.28732294678358417,0.018886679920477135,434.82,0.04330933,-0.16285777,0.7982026,Finance_Insurance_RealEstate,OIL ROYALTY TRADERS
11,SNDK,0.2844267579504037,0.020874751491053677,913.02,-0.041448772,0.2864691,0.98923856,Manufacturing,COMPUTER STORAGE DEVICES
12,SMCI,0.2767783003411579,0.02286282306163022,28.81,0.109357,0.4033122,0.6965888,Manufacturing,ELECTRONIC COMPUTERS
13,INTC,0.26345837516305615,0.02485089463220676,65.7,0.007977843,0.49760652,0.7569224,Manufacturing,SEMICONDUCTORS & RELATED DEVICES
14,COIN,0.24272871251845005,0.0268389662027833,211.63,0.2125709,0.07154429,0.6981328,Finance_Insurance_RealEstate,FINANCE SERVICES
15,HOOD,0.24194147355789583,0.02882703777335984,91.275,0.2735455,0.2875582,0.7122655,Finance_Insurance_RealEstate,"SECURITY BROKERS, DEALERS & FLOTATION COMPANIES"
16,DASH,0.23843749972290618,0.030815109343936383,189.8,0.18914855,0.21169567,0.5178263,Services,"SERVICES-BUSINESS SERVICES, NEC"
17,STX,0.23651370654085133,0.032803180914512925,539.75,0.051570177,0.31252575,0.6761462,Manufacturing,COMPUTER STORAGE DEVICES
18,WDAY,0.22725537497542736,0.03479125248508946,127.94,0.06687796,-0.058987975,0.5536913,Services,SERVICES-COMPUTER PROCESSING & DATA PREPARATION
19,COHR,0.22071823720243522,0.036779324055666,347.51,0.12853575,0.37014544,0.86522585,Manufacturing,OPTICAL INSTRUMENTS & LENSES
20,TTD,0.21974399463229558,0.03876739562624255,24.05,0.1333648,-0.0024886727,0.608075,Services,"SERVICES-COMPUTER PROGRAMMING, DATA PROCESSING, ETC."
21,APA,0.21883894028838366,0.040755467196819085,35.965,-0.08926314,-0.080414236,0.5917923,Mining,CRUDE PETROLEUM & NATURAL GAS
22,INTU,0.21366886077909503,0.042743538767395624,404.83,0.095793605,-0.11135745,0.54696107,Services,SERVICES-PREPACKAGED SOFTWARE
23,BF.B,0.21101235532983054,0.04473161033797217,29.26,-0.00034165382,0.28333342,0.61640865,Manufacturing,BEVERAGES
24,AMD,0.20810131178955307,0.04671968190854871,274.95,0.11392462,0.3656683,0.5454465,Manufacturing,SEMICONDUCTORS & RELATED DEVICES
25,WDC,0.20615739323670684,0.048707753479125246,374.11,0.06839728,0.2763902,0.72688186,Manufacturing,COMPUTER STORAGE DEVICES
26,TER,0.20471755929003976,0.05069582504970179,375.21,0.013724923,0.29013515,0.70602256,Manufacturing,INSTRUMENTS FOR MEAS & TESTING OF ELECTRICITY & ELEC SIGNALS
27,NFLX,0.19489893951628737,0.05268389662027833,94.83,-0.08074838,0.0327816,0.45836714,Services,SERVICES-VIDEO TAPE RENTAL
28,APP,0.18303995389281463,0.05467196819085487,490.96,0.17609286,0.10978997,0.7528348,Services,"SERVICES-COMPUTER PROGRAMMING, DATA PROCESSING, ETC."
29,NOW,0.17034016415892408,0.05666003976143141,99.72,0.11969459,-0.09657544,0.67701167,Services,SERVICES-PREPACKAGED SOFTWARE
30,EL,0.16516377778872304,0.05864811133200795,77.85,0.04426551,-0.09392458,0.61930066,Manufacturing,"PERFUMES, COSMETICS & OTHER TOILET PREPARATIONS"
