rank,instrument,score,pct_rank,close,ret_5d,ret_20d,ann_vol_20d,sector,sic_description
1,LITE,0.560502581081412,0.00099601593625498,233.24,0.02812314,0.3842137,1.2777258,Manufacturing,"COMMUNICATIONS EQUIPMENT, NEC"
2,COHR,0.5526152405688386,0.00298804780876494,135.61,-0.031149507,0.11594808,0.9637662,Manufacturing,OPTICAL INSTRUMENTS & LENSES
3,WDC,0.5512517194194342,0.0049800796812749,140.23,-0.10772467,0.115415215,0.8574426,Manufacturing,COMPUTER STORAGE DEVICES
4,STX,0.5470670314045195,0.0069721115537848604,240.5,-0.084018886,0.062232256,0.9814062,Manufacturing,COMPUTER STORAGE DEVICES
5,SNDK,0.5235272147472095,0.008964143426294821,195.96,-0.19546741,0.17306197,1.5216719,Manufacturing,COMPUTER STORAGE DEVICES
6,TER,0.5069210761266719,0.010956175298804782,155.9,-0.08072412,0.07487595,0.9105304,Manufacturing,INSTRUMENTS FOR MEAS & TESTING OF ELECTRICITY & ELEC SIGNALS
7,MU,0.502736469499302,0.012948207171314742,201.37,-0.15015829,-0.025833368,0.77516437,Manufacturing,SEMICONDUCTORS & RELATED DEVICES
8,AMD,0.49783238500079546,0.014940239043824702,206.02,-0.16914016,-0.12328184,0.7126764,Manufacturing,SEMICONDUCTORS & RELATED DEVICES
9,DXCM,0.47267010816283844,0.01693227091633466,58.42,-0.021768332,-0.17787784,0.66428566,Manufacturing,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS
10,CIEN,0.4716827592438875,0.018924302788844622,176.45,-0.09144747,0.02242434,0.55690366,Manufacturing,TELEPHONE & TELEGRAPH APPARATUS
11,VRT,0.4466436334899283,0.02091633466135458,159.61,-0.024627209,-0.12876636,0.6187821,Manufacturing,"ELECTRONIC COMPONENTS, NEC"
12,GNRC,0.3831116879808523,0.022908366533864542,140.22,-0.09319019,-0.2582522,0.54687905,Manufacturing,MOTORS & GENERATORS
13,DDOG,0.36884471214287,0.0249003984063745,159.57,-0.14195836,0.01903069,0.971439,Services,SERVICES-PREPACKAGED SOFTWARE
14,ALB,0.35422356346452516,0.026892430278884463,116.42,0.016147375,0.19576824,0.7725338,Manufacturing,"PLASTIC MATERIALS, SYNTH RESINS & NONVULCAN ELASTOMERS"
15,ZBRA,0.3337223116992719,0.02888446215139442,228.4,-0.0545184,-0.27235663,0.50892377,Manufacturing,GENERAL INDUSTRIAL MACHINERY & EQUIPMENT
16,HOOD,0.3201069764087239,0.030876494023904383,106.21,-0.12605941,-0.20933521,0.83054096,Finance_Insurance_RealEstate,"SECURITY BROKERS, DEALERS & FLOTATION COMPANIES"
17,APP,0.3096738153762266,0.03286852589641434,520.82,-0.063526034,-0.116805136,0.53947604,Services,"SERVICES-COMPUTER PROGRAMMING, DATA PROCESSING, ETC."
18,LRCX,0.3022081033810681,0.0348605577689243,139.59,-0.08955133,-0.05388367,0.5585759,Manufacturing,"SPECIAL INDUSTRY MACHINERY, NEC"
