rank,instrument,score,pct_rank,close,ret_5d,ret_20d,ann_vol_20d,sector,sic_description
1,COHR,0.3901313017095654,0.0009940357852882703,336.09,-0.025882542,0.38143778,0.74852455,Manufacturing,OPTICAL INSTRUMENTS & LENSES
2,DELL,0.38787555053118977,0.002982107355864811,216.09,0.099414825,0.22904098,0.56996685,Manufacturing,ELECTRONIC COMPUTERS
3,APA,0.37459794124537926,0.004970178926441352,37.73,0.055679798,-0.11845791,0.58202136,Mining,CRUDE PETROLEUM & NATURAL GAS
4,LITE,0.36723129350606565,0.006958250497017893,881.64,-0.013902724,0.27996516,0.86932373,Manufacturing,"COMMUNICATIONS EQUIPMENT, NEC"
5,TTD,0.3534096052272373,0.008946322067594433,23.97,0.06675565,0.1025759,0.6198738,Services,"SERVICES-COMPUTER PROGRAMMING, DATA PROCESSING, ETC."
6,SNDK,0.33354184599496217,0.010934393638170975,989.9,0.07482171,0.64116263,0.9167046,Manufacturing,COMPUTER STORAGE DEVICES
7,SMCI,0.32950854426020576,0.012922465208747515,29.08,0.018207312,0.3093202,0.71164316,Manufacturing,ELECTRONIC COMPUTERS
8,WDAY,0.32902298756343284,0.014910536779324055,119.76,-0.03286761,-0.06415564,0.640591,Services,SERVICES-COMPUTER PROCESSING & DATA PREPARATION
9,LYB,0.31634749930264316,0.016898608349900597,69.87,0.054323316,-0.10100359,0.66799426,Manufacturing,INDUSTRIAL ORGANIC CHEMICALS
10,INTC,0.30348221928973634,0.018886679920477135,82.54,0.20496356,0.87165546,1.0145773,Manufacturing,SEMICONDUCTORS & RELATED DEVICES
11,AXON,0.29624408838249,0.020874751491053677,397.12,-0.014223695,-0.118412256,0.7041617,Manufacturing,"ORDNANCE & ACCESSORIES, (NO VEHICLES/GUIDED MISSILES)"
12,CF,0.2908123120881118,0.02286282306163022,120.93,0.0732162,-0.087733865,0.6073007,Manufacturing,AGRICULTURAL CHEMICALS
13,WDC,0.28293109286967866,0.02485089463220676,404.0,0.08450556,0.47795868,0.63413113,Manufacturing,COMPUTER STORAGE DEVICES
14,APP,0.2826128605406402,0.0268389662027833,448.29,-0.06058258,0.14590633,0.66294545,Services,"SERVICES-COMPUTER PROGRAMMING, DATA PROCESSING, ETC."
15,PSKY,0.28177630520211266,0.02882703777335984,10.97,-0.0655877,0.23536038,0.5184257,Transportation_Utilities,TELEVISION BROADCASTING STATIONS
16,TER,0.28003167717839106,0.030815109343936383,418.08,0.09911132,0.40606713,0.60095793,Manufacturing,INSTRUMENTS FOR MEAS & TESTING OF ELECTRICITY & ELEC SIGNALS
17,TECH,0.279604277997108,0.032803180914512925,54.185,-0.08517641,0.028178334,0.5249409,Manufacturing,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
18,CVNA,0.2788231789567829,0.03479125248508946,409.08,0.05560851,0.35740113,0.5773544,Retail,RETAIL-AUTO DEALERS & GASOLINE STATIONS
19,VRT,0.26969141596744767,0.036779324055666,323.46,0.05245006,0.2815373,0.5564839,Manufacturing,"ELECTRONIC COMPONENTS, NEC"
20,CIEN,0.2687440087205307,0.03876739562624255,520.8,0.026348472,0.34230268,0.7199065,Manufacturing,TELEPHONE & TELEGRAPH APPARATUS
21,MPWR,0.26758311167545856,0.040755467196819085,1632.06,0.111492515,0.5421816,0.55137926,Manufacturing,SEMICONDUCTORS & RELATED DEVICES
22,CNC,0.26488933081503724,0.042743538767395624,41.82,0.09562492,0.2461263,0.3754591,Finance_Insurance_RealEstate,HOSPITAL & MEDICAL SERVICE PLANS
23,FICO,0.2583246217944761,0.04473161033797217,1004.72,-0.064088285,-0.033774436,0.716796,Services,"SERVICES-BUSINESS SERVICES, NEC"
24,ON,0.25645043452315164,0.04671968190854871,98.4,0.1853993,0.61656,0.68389744,Manufacturing,SEMICONDUCTORS & RELATED DEVICES
25,AMD,0.25554578669060785,0.048707753479125246,347.81,0.24936235,0.7068753,0.59142005,Manufacturing,SEMICONDUCTORS & RELATED DEVICES
26,GEV,0.25209918655240454,0.05069582504970179,1149.19,0.1460383,0.31618786,0.5946556,Manufacturing,ELECTRONIC & OTHER ELECTRICAL EQUIPMENT (NO COMPUTER EQUIP)
27,FIX,0.24876196427259145,0.05268389662027833,1726.12,0.045835495,0.27045763,0.5325764,Construction,ELECTRICAL WORK
